,ticker_name,df_reg_time,df_reg_inter_time,train_time,predict_time,full_train_time,save_results_time,years_back,df_raw_shape,df_clean_shape,df_feacheng_shape,df_dailydiff_shape,df_weeklydiff_shape,threshold_days_in_week,df_corr_shape,min_prcnt_data,df_reg_shape,predictors_number,corrs_mean,corr_threshold,corr_inter_threshold,number_of_inter,min_days_in_week_threshold,low_week_samples_dict,test_size,X_train_shape,X_test_shape,rmse_train,rmse_train_full_train,r2_train,r2_train_full_train,rmse_test,r2_test,r2_ad_nps_train,r2_ad_nps_test,alpha,alpha_full_train,given_date,exist_date_reference,last_close_price,predicted_diff,predicted_diff_full_train,next_week_price,next_week_price_full_train_,percentage_change,percentage_change_full_train,lr_class_accuracy_test,next_week_class,next_week_class_fp,next_week_class_tp,next_week_class_full_train,next_week_class_fp_full_train,next_week_class_tp_full_train
167,ITMR,7.6,0.0,4.8,0.0,4.5,0.00020194053649902344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.4,0.35,0.7,0,1,{},0.15,43,8,2.661045026596964,2.5494,0.40691822887521234,0.4095,1.9762853380420182,0.3482689304407285,0.3241626329043117,-0.14052937172872504,0.0001,0.0001,2020-07-11,2020-07-09,267.0,0.26482,0.2279,267.2648,267.2279,0.001,0.0009,0.75,True,0.49,0.51,True,0.5,0.5
150,ICB,7.0,0.0,0.8,0.0,0.6,0.00015997886657714844,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.48,0.35,0.7,0,1,{},0.15,43,8,0.9960219352225929,0.9449,0.23456403843171503,0.2291,0.6089313505268633,-0.058113646055505175,0.23456403843171503,-0.058113646055505175,0.0001,0.0001,2020-07-11,2020-07-09,44.599998474121094,0.05232,0.0958,44.6523,44.6958,0.0012,0.0021,0.5,False,0.53,0.47,False,0.53,0.47
237,NVMI,6.5,0.0,4.3,0.0,3.9,0.00020194053649902344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.36,0.35,0.7,0,1,{},0.15,43,8,110.16566835560583,107.0808,0.44809536290347673,0.4317,95.2779168609068,0.11384391062415478,0.3710854135411712,-0.5507731564077292,0.0001,0.0001,2020-07-11,2020-07-09,16900.0,20.18905,52.1035,16920.189,16952.1035,0.0012,0.0031,0.88,True,0.46,0.54,True,0.43,0.57
172,KARE,8.2,0.0,2.6,0.0,1.2,0.00016379356384277344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.52,0.35,0.7,1,1,{},0.15,43,8,3.232995282433842,3.0761,0.3451706599232309,0.3373,2.03832960856333,0.14411738952597286,0.32994207061911995,0.03713206321671947,0.0001,0.0001,2020-07-11,2020-07-09,178.0,0.22067,0.239,178.2207,178.239,0.0012,0.0013,0.75,True,0.41,0.59,True,0.5,0.5
74,CMCTP,12.3,0.1,15.5,0.0,11.2,0.00032901763916015625,1,"(240, 7)","(197, 7)","(197, 7)","(197, 1)","(45, 4)",1,"(380, 3)",0.8,"(44, 16)",16,0.55,0.35,0.7,21,1,{},0.15,37,7,29.379053733354503,33.7736,0.6938752624692965,0.7955,78.81346630197093,0.6493670575262673,0.5780442807009223,-0.051898827421198,0.0001,0.0001,2020-07-11,2020-07-09,7775.0,9.6417,18.6531,7784.6417,7793.6531,0.0012,0.0024,0.57,True,0.08,0.92,True,0.09,0.91
73,CMCT,7.7,0.0,1.1,0.0,0.6,0.0001690387725830078,1,"(240, 7)","(161, 7)","(161, 7)","(161, 1)","(34, 4)",1,"(387, 3)",0.8,"(33, 2)",2,0.8,0.35,0.7,1,1,{},0.15,28,5,13.765972565199402,13.1746,0.6647316822913434,0.6407,9.428161740417787,0.0,0.6647316822913434,0.0,0.0001,0.0001,2020-07-11,2020-07-09,9450.0,12.38347,12.2836,9462.3835,9462.2836,0.0013,0.0013,1.0,False,0.5,0.5,False,0.5,0.5
101,ELDAV,10.1,0.0,8.7,0.0,4.4,0.0003139972686767578,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.5,0.35,0.7,34,1,{},0.15,43,8,3.2549461028544866,3.2467,0.5793876876935343,0.5508,4.143679752951159,-0.8407975864931678,0.52069759760426,-2.221395776363044,0.0001,0.0001,2020-07-11,2020-07-09,210.1000061035156,0.28515,0.3584,210.3852,210.4584,0.0014,0.0017,0.38,True,0.39,0.61,True,0.5,0.5
186,LEVI,7.6,0.0,3.3,0.0,2.3,0.00018715858459472656,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.5,0.35,0.7,2,1,{},0.15,43,8,252.99815462042997,247.5498,0.3366984798835897,0.3277,222.6938853122798,0.17994138200899557,0.29042162964290996,-0.12758059973763114,0.0001,0.0001,2020-07-11,2020-07-09,12380.0,17.04434,14.5862,12397.0443,12394.5862,0.0014,0.0012,0.62,True,0.45,0.55,True,0.48,0.52
67,CPTP,7.9,0.0,1.2,0.0,0.6,0.0001609325408935547,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.43,0.35,0.7,0,1,{},0.15,43,8,0.384320857173102,0.3762,0.17425574573386193,0.1853,0.33063708790802826,0.23489090414990255,0.17425574573386193,0.23489090414990255,0.0001,0.0001,2020-07-11,2020-07-09,35.20000076293945,0.04983,0.0545,35.2498,35.2545,0.0014,0.0015,0.62,True,0.47,0.53,True,0.45,0.55
206,MGOR,7.6,0.0,5.0,0.0,3.7,0.0002129077911376953,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.55,0.35,0.7,11,1,{},0.15,43,8,105.97223481282651,67349.8854,0.13313489733391382,-294424.1762,4177.200721617551,-800.3170658732386,0.03233662958204331,-1301.1402320440127,0.0001,0.0001,2020-07-11,2020-07-09,7170.0,10.61197,-9477.5095,7180.612,-2307.5095,0.0015,-1.3218,0.62,True,0.38,0.62,True,0.39,0.61
214,MGRT,8.8,0.0,3.2,0.0,0.6,0.00015282630920410156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.5,0.35,0.7,13,1,{},0.15,43,8,14.361071255588772,13.2328,0.13172483777627353,0.1314,2.914496374135476,-3.1814122442026465,0.13172483777627353,-3.1814122442026465,0.0001,0.0001,2020-07-11,2020-07-09,469.1000061035156,0.70795,0.3574,469.808,469.4575,0.0015,0.0008,0.62,False,0.5,0.5,False,0.5,0.5
336,VTNA,12.8,0.2,28.7,0.0,0.5,0.0001537799835205078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.54,0.35,0.7,272,1,{},0.15,43,8,31.56903842481173,33.8041,0.33603413096097257,0.281,44.70208457696393,-0.33159100756060944,0.33603413096097257,-0.33159100756060944,0.0001,0.0001,2020-07-11,2020-07-09,1293.0,1.93535,5.3283,1294.9354,1298.3283,0.0015,0.0041,0.62,True,0.33,0.67,True,0.5,0.5
30,ASGR,10.1,0.0,5.0,0.0,2.5,0.0001881122589111328,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.55,0.35,0.7,5,1,{},0.15,43,8,6.888828146390067,6.8173,0.3052843553463954,0.4201,6.714531755375069,0.6379832609607324,0.25681582199846964,0.5022269838210072,0.0001,0.0001,2020-07-11,2020-07-09,416.0,0.61347,0.4772,416.6135,416.4772,0.0015,0.0011,0.5,False,0.5,0.5,True,0.5,0.5
299,SPEN,6.3,0.0,1.2,0.0,1.1,0.0001590251922607422,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.43,0.35,0.7,0,1,{},0.15,43,8,29.03016083496246,28.0461,0.21874389862768007,0.2421,22.369524344166198,0.3506770716076596,0.20057515208413768,0.26951170555861703,0.0001,0.0001,2020-07-11,2020-07-09,2160.0,3.75376,4.2468,2163.7538,2164.2468,0.0017,0.002,0.62,True,0.5,0.5,True,0.49,0.51
234,NICE,6.7,0.0,2.1,0.0,1.6,0.00016617774963378906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.45,0.35,0.7,0,1,{},0.15,43,8,483.29516933662336,462.1645,0.43098736002415794,0.4158,341.97193960941854,-0.802114554111564,0.40452165583923505,-1.252643192639455,0.0001,0.0001,2020-07-11,2020-07-09,66100.0,127.86518,110.5752,66227.8652,66210.5752,0.0019,0.0017,0.62,True,0.4,0.6,True,0.47,0.53
94,DRSL,10.6,0.0,3.9,0.0,0.6,0.00016379356384277344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.52,0.35,0.7,9,1,{},0.15,43,8,14.45008065371219,14.0955,0.17225118044694143,0.1614,12.014991990282278,0.05823788940859409,0.17225118044694143,0.05823788940859409,0.0001,0.0001,2020-07-11,2020-07-09,1000.0,1.87913,1.9389,1001.8791,1001.9389,0.0019,0.0019,0.5,True,0.41,0.59,True,0.37,0.63
81,CGEN,8.1,0.0,1.4,0.0,0.7,0.00016379356384277344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.52,0.35,0.7,2,1,{},0.15,43,8,115.6031030852916,107.2072,0.22526334033104678,0.224,37.96629364564655,-0.0691668988916796,0.22526334033104678,-0.0691668988916796,0.0001,0.0001,2020-07-11,2020-07-09,5570.0,11.16595,10.4872,5581.1659,5580.4872,0.002,0.0019,0.38,True,0.44,0.56,True,0.5,0.5
301,SMNIN,6.6,0.0,1.9,0.0,1.6,0.00021791458129882812,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 4)",4,0.38,0.35,0.7,0,1,{},0.15,42,8,4.166941299752273,4.1069,0.27942361814224237,0.26,3.9982854294707986,-0.00521519930146952,0.24511045710139678,-0.25651899912683684,0.0001,0.0001,2020-07-11,2020-07-09,492.5,0.9963,0.4637,493.4963,492.9637,0.002,0.0009,0.62,False,0.52,0.48,False,0.52,0.48
107,ELRN,9.1,0.0,2.6,0.0,0.6,0.00016999244689941406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.51,0.35,0.7,10,1,{},0.15,43,8,7.060371422450057,6.7904,0.14576092888042114,0.1373,5.103776654682577,0.00946337645153239,0.14576092888042114,0.00946337645153239,0.0001,0.0001,2020-07-11,2020-07-09,633.0,1.25594,1.3394,634.2559,634.3394,0.002,0.0021,0.38,True,0.4,0.6,True,0.5,0.5
129,GZT,8.5,0.0,1.6,0.0,0.6,0.00016307830810546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.53,0.35,0.7,5,1,{},0.15,43,8,48.83387947273722,46.645,0.31148607762166114,0.2717,32.88299730650159,-1.6849751439433258,0.31148607762166114,-1.6849751439433258,0.0001,0.0001,2020-07-11,2020-07-09,1672.0,3.87158,3.2403,1675.8716,1675.2403,0.0023,0.0019,0.62,True,0.38,0.62,True,0.46,0.54
144,HARL,7.0,0.0,0.7,0.0,0.6,0.0001690387725830078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.38,0.35,0.7,0,1,{},0.15,43,8,23.819200388341617,25.2517,0.26060152884440824,0.1409,33.95790089833191,-1.46808907147939,0.26060152884440824,-1.46808907147939,0.0001,0.0001,2020-07-11,2020-07-09,2027.0,4.76099,5.3118,2031.761,2032.3118,0.0023,0.0026,0.38,True,0.43,0.57,True,0.41,0.59
238,NVLG,6.5,0.0,0.8,0.0,0.5,0.00014710426330566406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.48,0.35,0.7,0,1,{},0.15,43,8,2.584970670367029,2.6083,0.24521479515852784,0.2342,2.756958712702061,-0.10994973901150096,0.24521479515852784,-0.10994973901150096,0.0001,0.0001,2020-07-11,2020-07-09,287.0,0.66789,0.7789,287.6679,287.7789,0.0023,0.0027,0.62,True,0.5,0.5,True,0.5,0.5
282,RIT1,6.7,0.0,1.4,0.0,0.5,0.00015473365783691406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.68,0.35,0.7,10,1,{},0.15,43,8,18.479643728948734,20.5575,0.15651079293636305,0.1251,29.49614170590312,-0.06517881652051982,0.15651079293636305,-0.06517881652051982,0.0001,0.0001,2020-07-11,2020-07-09,1290.0,3.01145,4.2498,1293.0114,1294.2498,0.0023,0.0033,0.75,True,0.5,0.5,False,0.5,0.5
220,MNPR,16.2,0.3,14.3,0.0,0.5,0.0001537799835205078,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.6,0.35,0.7,70,1,{},0.15,43,8,5.333563027035524,5.6056,0.16645072601958721,0.1341,6.887270259863961,-0.01000557802940194,0.16645072601958721,-0.01000557802940194,0.0001,0.0001,2020-07-11,2020-07-09,634.9000244140625,1.44366,1.5082,636.3437,636.4082,0.0023,0.0024,0.75,True,0.5,0.5,True,0.5,0.5
192,LUZN,6.7,0.0,1.3,0.0,1.1,0.00016617774963378906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.36,0.35,0.7,0,1,{},0.15,43,8,0.3810995359669258,0.3785,0.18199349283515576,0.1753,0.3645979173624322,0.12694539425567442,0.16297008569178728,0.017813568537633717,0.0001,0.0001,2020-07-11,2020-07-09,48.099998474121094,0.11833,0.1166,48.2183,48.2166,0.0025,0.0024,0.75,True,0.45,0.55,True,0.5,0.5
141,HAMAT,9.0,0.0,2.2,0.0,0.6,0.00017404556274414062,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.46,0.35,0.7,2,1,{},0.15,43,8,14.791453458693075,14.6374,0.20997875158525525,0.2112,13.835715475576677,0.14885092412606493,0.20997875158525525,0.14885092412606493,0.0001,0.0001,2020-07-11,2020-07-09,925.9000244140624,2.30114,2.7594,928.2012,928.6594,0.0025,0.003,0.88,False,0.5,0.5,True,0.5,0.5
122,FOX,6.9,0.0,1.8,0.0,1.7,0.00016927719116210938,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.38,0.35,0.7,0,1,{},0.15,43,8,232.88540618325524,225.7633,0.2650740008154905,0.298,188.02749936025077,0.4573693816656609,0.2308913962022574,0.32171172708207607,0.0001,0.0001,2020-07-11,2020-07-09,12380.0,31.06549,53.4326,12411.0655,12433.4326,0.0025,0.0043,0.88,True,0.35,0.65,True,0.41,0.59
265,PLCR,6.4,0.0,0.8,0.0,0.5,0.00015282630920410156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.38,0.35,0.7,0,1,{},0.15,43,8,3.9696509509458515,4.0407,0.10088866791244011,0.1448,4.433993899142053,0.2064884967032924,0.10088866791244011,0.2064884967032924,0.0001,0.0001,2020-07-11,2020-07-09,296.70001220703125,0.77678,0.9187,297.4768,297.6187,0.0026,0.0031,0.5,False,0.5,0.5,False,0.51,0.49
61,BNRG,7.9,0.0,1.1,0.0,0.6,0.00016689300537109375,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.42,0.35,0.7,0,1,{},0.15,42,8,16.391044993906576,17.6534,0.27817302402056654,0.1738,23.920614453983234,-0.8040879332553157,0.27817302402056654,-0.8040879332553157,0.0001,0.0001,2020-07-11,2020-07-09,1147.0,3.05833,4.3141,1150.0583,1151.3141,0.0027,0.0038,0.25,False,0.52,0.48,True,0.49,0.51
165,ISRS,7.8,0.0,2.2,0.0,1.2,0.0001652240753173828,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.56,0.35,0.7,3,1,{},0.15,43,8,960.2287332514467,923.2451,0.2946506617844723,0.339,724.4549025051226,0.38877289725134834,0.2782471888027158,0.31236950940776687,0.0001,0.0001,2020-07-11,2020-07-09,50000.0,140.8305,194.5672,50140.8305,50194.5672,0.0028,0.0039,0.88,True,0.45,0.55,True,0.38,0.62
9,ALBA,7.6,0.0,3.4,0.0,3.1,0.00019311904907226562,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.41,0.35,0.7,0,1,{},0.15,43,8,60.761429857694004,60.9205,0.2469814132376431,0.3562,69.81291428955915,0.45381462238141124,0.17693317260858665,0.18072193357211686,0.0001,0.0001,2020-07-11,2020-07-09,6291.0,18.44214,23.1519,6309.4421,6314.1519,0.0029,0.0037,0.38,False,0.5,0.5,True,0.5,0.5
153,IFF,7.0,0.0,1.4,0.0,1.2,0.00016379356384277344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.42,0.35,0.7,0,1,{},0.15,43,8,510.9531819911751,489.2365,0.3508755681710345,0.3687,363.88926893019413,0.45743697450079157,0.33577965115175623,0.3896165963133905,0.0001,0.0001,2020-07-11,2020-07-09,41960.0,120.24518,152.0617,42080.2452,42112.0617,0.0029,0.0036,1.0,True,0.42,0.58,True,0.46,0.54
53,BIOV,11.5,0.0,7.3,0.0,3.1,0.00019097328186035156,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.58,0.35,0.7,9,1,{},0.15,43,8,2.6690136525073385,2.7939,0.4586057398774127,0.4725,5.48056087516465,-0.6099677157577832,0.40824348312182324,-1.414951573636675,0.0001,0.0001,2020-07-11,2020-07-09,233.6999969482422,0.71009,1.0571,234.4101,234.7571,0.003,0.0045,0.62,True,0.41,0.59,True,0.37,0.63
190,LODZ,6.8,0.0,1.9,0.0,1.7,0.00016689300537109375,1,"(240, 7)","(232, 7)","(232, 7)","(232, 1)","(50, 4)",1,"(373, 3)",0.8,"(49, 4)",4,0.38,0.35,0.7,0,1,{},0.15,42,7,25.169952533699945,27.9448,0.318002108548604,0.3141,41.85013029577903,0.15437123824998134,0.2847339187217066,-0.05703595218752344,0.0001,0.0001,2020-07-11,2020-07-09,2216.0,6.75383,0.689,2222.7538,2216.689,0.003,0.0003,0.75,True,0.5,0.5,True,0.49,0.51
239,ORTC,6.9,0.0,3.4,0.0,2.7,0.00017905235290527344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.43,0.35,0.7,0,1,{},0.15,43,8,22.373643824517096,21.7189,0.43758612902203087,0.4263,19.313108964058507,-0.011684434766837004,0.3852685596287314,-0.5175266521502555,0.0001,0.0001,2020-07-11,2020-07-09,2939.0,9.05828,8.3607,2948.0583,2947.3607,0.0031,0.0028,0.75,True,0.5,0.5,True,0.31,0.69
50,BSEN,7.7,0.0,2.5,0.0,1.9,0.0001761913299560547,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.39,0.35,0.7,1,1,{},0.15,43,8,183.65440885681147,171.9998,0.24281912051777998,0.2535,94.99753666912352,0.2917581292771775,0.2076014051930255,0.11469766159647188,0.0001,0.0001,2020-07-11,2020-07-09,4665.0,14.36256,-12.95,4679.3626,4652.05,0.0031,-0.0028,0.62,False,0.55,0.45,False,0.56,0.44
97,ELAL,7.6,0.0,1.4,0.0,1.2,0.00016307830810546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.39,0.35,0.7,0,1,{},0.15,43,8,1.6333111464723642,1.5662,0.2846521240262725,0.2569,1.2449976912642595,-0.580276111020483,0.2680161269106044,-0.7778106248980434,0.0001,0.0001,2020-07-11,2020-07-09,60.9000015258789,0.19483,-0.0091,61.0948,60.8909,0.0032,-0.0001,0.5,True,0.5,0.5,True,0.5,0.5
337,WSMK,6.3,0.0,0.7,0.0,0.5,0.00015473365783691406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.55,0.35,0.7,0,1,{},0.15,43,8,1.0711359844509882,1.0264,0.32952230990685005,0.3038,0.7445579122151298,-0.3544279005802553,0.32952230990685005,-0.3544279005802553,0.0001,0.0001,2020-07-11,2020-07-09,49.70000076293945,0.16354,0.1477,49.8635,49.8477,0.0033,0.003,0.5,False,0.5,0.5,False,0.5,0.5
313,SNFL,6.3,0.0,1.2,0.0,1.1,0.00015592575073242188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.38,0.35,0.7,0,1,{},0.15,43,8,4.636995913787819,4.4776,0.21535917117804115,0.2025,3.7929849870627192,-0.3347057271492213,0.19711171004264672,-0.5015439430428739,0.0001,0.0001,2020-07-11,2020-07-09,600.4000244140625,1.97021,1.5457,602.3702,601.9457,0.0033,0.0026,0.75,True,0.47,0.53,False,0.52,0.48
270,PRTC,6.6,0.0,3.7,0.0,3.3,0.00018787384033203125,1,"(240, 7)","(240, 9)","(240, 9)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.39,0.35,0.7,0,1,{},0.15,43,8,50.76620378561843,47.7461,0.3716046598479581,0.3603,27.587483988067742,-0.18944745047060318,0.2985354342488835,-0.9328521070147302,0.0001,0.0001,2020-07-11,2020-07-09,3914.0,12.87169,14.1304,3926.8717,3928.1304,0.0033,0.0036,0.75,True,0.48,0.52,True,0.49,0.51
105,ELWS,10.3,0.0,12.0,0.0,8.2,0.00023984909057617188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 13)",13,0.5,0.35,0.7,10,1,{},0.15,43,8,162.6319152769423,268.3053,0.5038957503782278,-0.2013,382.27108773335425,-1.1616135348574668,0.37698536094009993,-4.133832145286483,0.0001,0.0001,2020-07-11,2020-07-09,17860.0,63.0637,53.6637,17923.0637,17913.6637,0.0035,0.003,0.75,True,0.46,0.54,True,0.5,0.5
179,LHIS,8.4,0.0,4.2,0.0,3.0,0.00022792816162109375,1,"(240, 7)","(155, 7)","(155, 7)","(155, 1)","(35, 4)",1,"(387, 3)",0.8,"(34, 6)",6,0.45,0.35,0.7,1,1,{},0.15,29,5,4.306310472948904,4.0521,0.3974255826581866,0.3863,2.856184340932728,-0.3089768863728264,0.31134352303792756,-1.1816281439547107,0.0001,0.0001,2020-07-11,2020-07-09,383.70001220703125,1.32461,1.0047,385.0246,384.7047,0.0035,0.0026,0.5,True,0.49,0.51,False,0.52,0.48
154,ILDR,6.9,0.0,0.7,0.0,0.6,0.0001590251922607422,1,"(240, 7)","(230, 7)","(230, 7)","(230, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.52,0.35,0.7,0,1,{},0.15,42,8,1.175984803229856,1.1473,0.3004774915683791,0.273,0.9929854741015961,-0.20496197227008484,0.3004774915683791,-0.20496197227008484,0.0001,0.0001,2020-07-11,2020-07-09,138.80000305175778,0.47903,0.5269,139.279,139.3269,0.0035,0.0038,0.12,False,0.5,0.5,False,0.5,0.5
125,GOSS,8.9,0.0,1.0,0.0,0.6,0.00015687942504882812,1,"(240, 7)","(240, 9)","(240, 9)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.5,0.35,0.7,0,1,{},0.15,43,8,7.711298596660975,7.5813,0.22968378028812708,0.2464,6.914332784373987,0.30203389188006446,0.22968378028812708,0.30203389188006446,0.0001,0.0001,2020-07-11,2020-07-09,564.5,2.05032,1.9111,566.5503,566.4111,0.0036,0.0034,0.62,True,0.43,0.57,True,0.5,0.5
341,ZNKL,7.1,0.0,4.5,0.0,3.8,0.00019788742065429688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.43,0.35,0.7,0,1,{},0.15,43,8,17.503452239882947,17.1224,0.2904392120692647,0.3819,16.803668903459997,0.4795591779803824,0.19143073003241795,0.08922856146566915,0.0001,0.0001,2020-07-11,2020-07-09,1784.0,6.59686,7.4025,1790.5969,1791.4025,0.0037,0.0041,0.62,True,0.49,0.51,False,0.5,0.5
131,GNGR,8.6,0.0,6.4,0.0,5.3,0.000225067138671875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 9)",9,0.49,0.35,0.7,2,1,{},0.15,43,8,20.09863426156419,20.0497,0.3429925772156992,0.3354,22.262591872737705,0.0997779575452139,0.23603788048337115,-0.687916329602724,0.0001,0.0001,2020-07-11,2020-07-09,1027.0,3.90932,2.227,1030.9093,1029.227,0.0038,0.0022,0.38,True,0.5,0.5,False,0.51,0.49
119,FNTS,6.7,0.0,3.1,0.0,2.7,0.00018787384033203125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.37,0.35,0.7,0,1,{},0.15,43,8,3.2760992541128995,3.2915,0.2085091217883298,0.2507,3.7488402625307775,0.23077304485126282,0.13488206335003494,-0.15384043272310577,0.0001,0.0001,2020-07-11,2020-07-09,164.0,0.65947,-0.4282,164.6595,163.5718,0.004,-0.0026,0.38,False,0.63,0.37,False,0.62,0.38
279,RPAC,8.1,0.0,2.8,0.0,1.1,0.00016427040100097656,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.52,0.35,0.7,5,1,{},0.15,43,8,25.36145398679854,24.0711,0.22547137952056617,0.2615,16.195123196945442,0.5114435942044935,0.20745908602104446,0.45037404348005516,0.0001,0.0001,2020-07-11,2020-07-09,2048.0,8.5207,7.4649,2056.5207,2055.4649,0.0042,0.0036,0.75,True,0.44,0.56,True,0.39,0.61
162,IRI,7.6,0.0,1.8,0.0,1.2,0.0001537799835205078,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(50, 4)",1,"(373, 3)",0.8,"(49, 3)",3,0.44,0.35,0.7,0,1,{},0.15,42,7,1.8168936618881846,1.7744,0.21136304931225036,0.2088,1.68729906950957,-0.8509073872028567,0.1921280017345004,-1.0822708106032137,0.0001,0.0001,2020-07-11,2020-07-09,114.0999984741211,0.51313,0.5794,114.6131,114.6794,0.0045,0.0051,0.38,True,0.5,0.5,True,0.42,0.58
