,is_low_amount_of_data,df_count,ticker_name,is_nan_non_nan_ratio_problematic,nan_count,nan_non_nan_ratio,is_exist_nan_sequence,nan_sequences_count_and_indexes,number_of_nan_sequences,mean_of_nan_sequences_count,is_decimal_point_changed,number_of_corrupted_decimal_point,decimal_point_changed_indexs,is_ticker_stopped,ticker_stopped_diff,is_ticker_data_not_changed,ticker_data_not_changed_dictionary,is_ticker_data_not_exist
203,0.0,344.0,HNMR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
204,0.0,344.0,TSEM,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
205,0.0,344.0,TEVA,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
206,0.0,344.0,TGTR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
207,0.0,308.0,TOPS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
208,,,TTAM,,,,,,,,,,,,,,,1
209,0.0,335.0,TNPV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-08-04'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
210,,,TALD,,,,,,,,,,,,,,,1
211,0.0,344.0,TLSY,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
212,0.0,344.0,TLRD,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
213,0.0,196.0,YHNF,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
214,0.0,344.0,UTRN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
215,0.0,159.0,UNCR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
216,0.0,344.0,UNVO,1.0,76.0,0.22093,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-10 00:00:00'))], 'count': [70]}",1.0,70.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
217,0.0,344.0,UNIT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
218,0.0,344.0,YAAC,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
219,0.0,337.0,EXPO,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
220,0.0,344.0,JBNK,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
221,0.0,344.0,ISCD,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
222,0.0,344.0,ISCN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
223,,,ISRA.L,,,,,,,,,,,,,,,1
224,0.0,344.0,ISRO,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-20'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
225,0.0,344.0,ISRS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
226,0.0,344.0,CDEV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
227,0.0,344.0,KTOV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
228,0.0,344.0,CBI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
229,0.0,344.0,CLBV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
230,0.0,344.0,CLIS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
231,0.0,344.0,CANF,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
232,0.0,344.0,KNFM,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
233,0.0,344.0,KAFR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
234,0.0,344.0,CRMT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
235,0.0,344.0,LUMI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
236,0.0,344.0,LAHAV,1.0,78.0,0.226744,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-10 00:00:00'))], 'count': [70]}",1.0,70.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
237,0.0,306.0,LODZ,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
238,0.0,344.0,LUDN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
239,0.0,319.0,LZNR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
240,0.0,344.0,LUZN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
241,0.0,335.0,LEOF,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
242,0.0,344.0,LEVI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
243,0.0,344.0,LVPR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
244,0.0,344.0,LBTL,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
245,0.0,344.0,LDER,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
246,0.0,344.0,LPSN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
247,0.0,344.0,LCTX,1.0,80.0,0.232558,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-10 00:00:00'))], 'count': [70]}",1.0,70.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
248,0.0,196.0,LHIS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
249,0.0,344.0,LSCO,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
250,,,LPHL.L,,,,,,,,,,,,,,,1
251,0.0,344.0,LAPD,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
252,0.0,344.0,MISH,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
253,0.0,344.0,MVNE,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
254,0.0,344.0,MGDL,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
255,0.0,344.0,MDTR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
256,0.0,344.0,MGOR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
257,0.0,344.0,MGRT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
258,0.0,344.0,MGIC,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
259,0.0,344.0,MDGS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
260,0.0,344.0,MDVI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
261,0.0,344.0,MDPR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
262,1.0,111.0,MCC,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
263,0.0,344.0,MEDN,1.0,78.0,0.226744,1.0,"{'index': [(Timestamp('2020-06-01 00:00:00'), Timestamp('2020-09-10 00:00:00'))], 'count': [70]}",1.0,70.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
264,0.0,177.0,MBMX-M,1.0,73.0,0.412429,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,19.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
265,,,MDIN.L,,,,,,,,,,,,,,,1
266,0.0,344.0,MRIN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
267,0.0,344.0,MZTF,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
268,0.0,344.0,MTMY,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
269,0.0,203.0,CTPL1,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
270,0.0,155.0,CTPL5,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
271,0.0,344.0,MTRX,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
272,0.0,287.0,MYDS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
273,0.0,344.0,CMDR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-22'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
274,0.0,344.0,MTDS,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
275,0.0,344.0,MEAT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
276,0.0,344.0,MTRN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
277,0.0,344.0,MYSZ,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
278,1.0,35.0,MIFT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
279,0.0,344.0,MCTC,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-08-16'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
280,0.0,344.0,MCRNT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
281,0.0,344.0,MLD,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
282,0.0,344.0,MSHR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
283,0.0,344.0,IRI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
284,0.0,344.0,MLSR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
285,0.0,344.0,MLTM,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
286,0.0,344.0,MMAN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
287,0.0,324.0,MNGN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
288,0.0,344.0,MNIN,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
289,0.0,344.0,MMHD,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
290,0.0,344.0,MNRT,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
291,0.0,344.0,MNRV,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
292,0.0,166.0,MSLA,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
293,0.0,328.0,CMER,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
294,0.0,344.0,MRHL,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,1.0,"DatetimeIndex(['2020-07-19'], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
295,1.0,55.0,MSKE,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
296,,,NVPT.L,,,,,,,,,,,,,,,1
297,0.0,344.0,NAWI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
298,0.0,344.0,NVMI,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
299,0.0,344.0,NVLG,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
300,0.0,344.0,NSTR,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
301,0.0,344.0,NTO,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
302,0.0,344.0,NTML,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
303,0.0,198.0,NERZ-M,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
304,0.0,344.0,NICE,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
305,0.0,344.0,HAP,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
306,0.0,344.0,NISA,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
307,0.0,344.0,PTBL,0.0,0.0,0.0,0.0,"{'index': [], 'count': []}",0.0,0.0,False,0.0,"DatetimeIndex([], dtype='datetime64[ns]', name='Unnamed: 0', freq=None)",True,18.0,0.0,"{'value': [], 'count': [], 'indexes': []}",0
308,,,NFTA,,,,,,,,,,,,,,,1
